Id,State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,cat_crop
23540,Madhya Pradesh,MANDSAUR,2013,Whole Year ,Coriander,31346,18151,Species
23541,Madhya Pradesh,MANDSAUR,2013,Whole Year ,Dry chillies,658,1186,Species
23542,Madhya Pradesh,MANDSAUR,2013,Whole Year ,Garlic,11388,104550,Species
23543,Madhya Pradesh,MANDSAUR,2013,Whole Year ,Onion,1292,25085,Vegetables
23544,Madhya Pradesh,MANDSAUR,2013,Whole Year ,Potato,24,291,Vegetables
23545,Madhya Pradesh,MANDSAUR,2013,Whole Year ,Sesamum,374,181,Oilseeds
23546,Madhya Pradesh,MANDSAUR,2013,Whole Year ,Sweet potato,70,678,Vegetables
23547,Madhya Pradesh,MANDSAUR,2013,Whole Year ,Tobacco,3,2,Commercial
23548,Madhya Pradesh,MORENA,1997,Kharif     ,Arhar/Tur,7200,6600,Pulses
23549,Madhya Pradesh,MORENA,1997,Kharif     ,Bajra,69700,100100,Cereal
23550,Madhya Pradesh,MORENA,1997,Kharif     ,Groundnut,1100,1100,Nuts
23551,Madhya Pradesh,MORENA,1997,Kharif     ,Jowar,5200,4600,Cereal
23552,Madhya Pradesh,MORENA,1997,Kharif     ,Maize,400,300,Cereal
23553,Madhya Pradesh,MORENA,1997,Kharif     ,Paddy,5200,9800,Paddy
23554,Madhya Pradesh,MORENA,1997,Kharif     ,Sesamum,7000,1800,Oilseeds
23555,Madhya Pradesh,MORENA,1997,Kharif     ,Soyabean,26500,37800,Beans
23556,Madhya Pradesh,MORENA,1997,Rabi       ,Barley,2700,5000,Cereal
23557,Madhya Pradesh,MORENA,1997,Rabi       ,Linseed,600,300,Oilseeds
23558,Madhya Pradesh,MORENA,1997,Rabi       ,Rapeseed &Mustard,214000,144700,Oilseeds
23559,Madhya Pradesh,MORENA,1997,Rabi       ,Wheat,123300,343400,Cereal
23560,Madhya Pradesh,MORENA,1998,Kharif     ,Arhar/Tur,6700,6900,Pulses
23561,Madhya Pradesh,MORENA,1998,Kharif     ,Bajra,61000,87700,Cereal
23562,Madhya Pradesh,MORENA,1998,Kharif     ,Groundnut,100,100,Nuts
23563,Madhya Pradesh,MORENA,1998,Kharif     ,Jowar,1000,1200,Cereal
23564,Madhya Pradesh,MORENA,1998,Kharif     ,Rice,1400,900,Cereal
23565,Madhya Pradesh,MORENA,1998,Kharif     ,Sesamum,3500,1100,Oilseeds
23566,Madhya Pradesh,MORENA,1998,Kharif     ,Soyabean,700,800,Beans
23567,Madhya Pradesh,MORENA,1998,Rabi       ,Barley,1900,3100,Cereal
23568,Madhya Pradesh,MORENA,1998,Rabi       ,Gram,7800,12400,Beans
23569,Madhya Pradesh,MORENA,1998,Rabi       ,Linseed,100,100,Oilseeds
23570,Madhya Pradesh,MORENA,1998,Rabi       ,Rapeseed &Mustard,141600,172000,Oilseeds
23571,Madhya Pradesh,MORENA,1998,Rabi       ,Wheat,77900,269900,Cereal
23572,Madhya Pradesh,MORENA,1998,Whole Year ,Sugarcane,4742,112530,Sugarcane
23573,Madhya Pradesh,MORENA,1999,Kharif     ,Arhar/Tur,6572,6783,Pulses
23574,Madhya Pradesh,MORENA,1999,Kharif     ,Bajra,55010,73383,Cereal
23575,Madhya Pradesh,MORENA,1999,Kharif     ,Castor seed,2,1,Oilseeds
23576,Madhya Pradesh,MORENA,1999,Kharif     ,Groundnut,137,177,Nuts
23577,Madhya Pradesh,MORENA,1999,Kharif     ,Jowar,1046,1098,Cereal
23578,Madhya Pradesh,MORENA,1999,Kharif     ,Maize,23,26,Cereal
23579,Madhya Pradesh,MORENA,1999,Kharif     ,Other Kharif pulses,2227,1114,Pulses
23580,Madhya Pradesh,MORENA,1999,Kharif     ,Rice,2176,4964,Cereal
23581,Madhya Pradesh,MORENA,1999,Kharif     ,Sesamum,2035,605,Oilseeds
23582,Madhya Pradesh,MORENA,1999,Kharif     ,Soyabean,168,245,Beans
23583,Madhya Pradesh,MORENA,1999,Kharif     ,Urad,291,128,Pulses
23584,Madhya Pradesh,MORENA,1999,Rabi       ,Barley,1844,3061,Cereal
23585,Madhya Pradesh,MORENA,1999,Rabi       ,Gram,7358,8947,Beans
23586,Madhya Pradesh,MORENA,1999,Rabi       ,Linseed,20,11,Oilseeds
23587,Madhya Pradesh,MORENA,1999,Rabi       ,Other  Rabi pulses,2250,1261,Pulses
23588,Madhya Pradesh,MORENA,1999,Rabi       ,Rapeseed &Mustard,144836,215950,Oilseeds
23589,Madhya Pradesh,MORENA,1999,Rabi       ,Wheat,76069,212003,Cereal
23590,Madhya Pradesh,MORENA,1999,Whole Year ,Coriander,1,1,Species
23591,Madhya Pradesh,MORENA,1999,Whole Year ,Dry chillies,223,166,Species
23592,Madhya Pradesh,MORENA,1999,Whole Year ,Garlic,31,67,Species
23593,Madhya Pradesh,MORENA,1999,Whole Year ,Onion,74,529,Vegetables
23594,Madhya Pradesh,MORENA,1999,Whole Year ,Potato,857,7954,Vegetables
23595,Madhya Pradesh,MORENA,1999,Whole Year ,Sannhamp,5,11,Fertile Plant
23596,Madhya Pradesh,MORENA,1999,Whole Year ,Sugarcane,2900,137400,Sugarcane
23597,Madhya Pradesh,MORENA,1999,Whole Year ,Sweet potato,84,531,Vegetables
23598,Madhya Pradesh,MORENA,2000,Kharif     ,Arhar/Tur,7799,6799,Pulses
23599,Madhya Pradesh,MORENA,2000,Kharif     ,Bajra,73924,123971,Cereal
23600,Madhya Pradesh,MORENA,2000,Kharif     ,Castor seed,1,1,Oilseeds
23601,Madhya Pradesh,MORENA,2000,Kharif     ,Groundnut,131,147,Nuts
23602,Madhya Pradesh,MORENA,2000,Kharif     ,Jowar,788,713,Cereal
23603,Madhya Pradesh,MORENA,2000,Kharif     ,Maize,44,55,Cereal
23604,Madhya Pradesh,MORENA,2000,Kharif     ,Other Kharif pulses,2609,1064,Pulses
23605,Madhya Pradesh,MORENA,2000,Kharif     ,Rice,2042,4183,Cereal
23606,Madhya Pradesh,MORENA,2000,Kharif     ,Sesamum,3393,1368,Oilseeds
23607,Madhya Pradesh,MORENA,2000,Kharif     ,Soyabean,232,265,Beans
23608,Madhya Pradesh,MORENA,2000,Rabi       ,Barley,3461,5361,Cereal
23609,Madhya Pradesh,MORENA,2000,Rabi       ,Gram,15104,18524,Beans
23610,Madhya Pradesh,MORENA,2000,Rabi       ,Linseed,25,12,Oilseeds
23611,Madhya Pradesh,MORENA,2000,Rabi       ,Other  Rabi pulses,5142,2702,Pulses
23612,Madhya Pradesh,MORENA,2000,Rabi       ,Rapeseed &Mustard,109724,134851,Oilseeds
23613,Madhya Pradesh,MORENA,2000,Rabi       ,Wheat,75611,218345,Cereal
23614,Madhya Pradesh,MORENA,2000,Whole Year ,Dry chillies,302,146,Species
23615,Madhya Pradesh,MORENA,2000,Whole Year ,Garlic,3,6,Species
23616,Madhya Pradesh,MORENA,2000,Whole Year ,Onion,65,560,Vegetables
23617,Madhya Pradesh,MORENA,2000,Whole Year ,Sannhamp,21,44,Fertile Plant
23618,Madhya Pradesh,MORENA,2000,Whole Year ,Sugarcane,4561,161350,Sugarcane
23619,Madhya Pradesh,MORENA,2001,Kharif     ,Arhar/Tur,6982,7111,Pulses
23620,Madhya Pradesh,MORENA,2001,Kharif     ,Bajra,70175,121964,Cereal
23621,Madhya Pradesh,MORENA,2001,Kharif     ,Castor seed,16,7,Oilseeds
23622,Madhya Pradesh,MORENA,2001,Kharif     ,Groundnut,159,167,Nuts
23623,Madhya Pradesh,MORENA,2001,Kharif     ,Jowar,482,474,Cereal
23624,Madhya Pradesh,MORENA,2001,Kharif     ,Maize,53,83,Cereal
23625,Madhya Pradesh,MORENA,2001,Kharif     ,Other Kharif pulses,2069,964,Pulses
23626,Madhya Pradesh,MORENA,2001,Kharif     ,Rice,1870,3639,Cereal
23627,Madhya Pradesh,MORENA,2001,Kharif     ,Sesamum,4080,1492,Oilseeds
23628,Madhya Pradesh,MORENA,2001,Kharif     ,Soyabean,237,346,Beans
23629,Madhya Pradesh,MORENA,2001,Rabi       ,Barley,2567,4394,Cereal
23630,Madhya Pradesh,MORENA,2001,Rabi       ,Gram,24378,33220,Beans
23631,Madhya Pradesh,MORENA,2001,Rabi       ,Linseed,6,4,Oilseeds
23632,Madhya Pradesh,MORENA,2001,Rabi       ,Other  Rabi pulses,2459,1269,Pulses
23633,Madhya Pradesh,MORENA,2001,Rabi       ,Rapeseed &Mustard,125269,151200,Oilseeds
23634,Madhya Pradesh,MORENA,2001,Rabi       ,Wheat,66955,181507,Cereal
23635,Madhya Pradesh,MORENA,2001,Whole Year ,Coriander,7,4,Species
23636,Madhya Pradesh,MORENA,2001,Whole Year ,Dry chillies,194,132,Species
23637,Madhya Pradesh,MORENA,2001,Whole Year ,Garlic,33,72,Species
23638,Madhya Pradesh,MORENA,2001,Whole Year ,Onion,65,540,Vegetables
23639,Madhya Pradesh,MORENA,2001,Whole Year ,Potato,507,6142,Vegetables
23640,Madhya Pradesh,MORENA,2001,Whole Year ,Sannhamp,7,17,Fertile Plant
23641,Madhya Pradesh,MORENA,2001,Whole Year ,Sugarcane,2939,139240,Sugarcane
23642,Madhya Pradesh,MORENA,2001,Whole Year ,Sweet potato,42,252,Vegetables
23643,Madhya Pradesh,MORENA,2002,Kharif     ,Arhar/Tur,5093,3014,Pulses
23644,Madhya Pradesh,MORENA,2002,Kharif     ,Bajra,73237,68843,Cereal
23645,Madhya Pradesh,MORENA,2002,Kharif     ,Castor seed,8,4,Oilseeds
23646,Madhya Pradesh,MORENA,2002,Kharif     ,Groundnut,153,85,Nuts
23647,Madhya Pradesh,MORENA,2002,Kharif     ,Jowar,543,366,Cereal
23648,Madhya Pradesh,MORENA,2002,Kharif     ,Maize,48,50,Cereal
23649,Madhya Pradesh,MORENA,2002,Kharif     ,Other Kharif pulses,1903,666,Pulses
23650,Madhya Pradesh,MORENA,2002,Kharif     ,Rice,231,367,Cereal
23651,Madhya Pradesh,MORENA,2002,Kharif     ,Sesamum,3899,1057,Oilseeds
23652,Madhya Pradesh,MORENA,2002,Kharif     ,Soyabean,172,138,Beans
23653,Madhya Pradesh,MORENA,2002,Rabi       ,Barley,2651,3884,Cereal
23654,Madhya Pradesh,MORENA,2002,Rabi       ,Gram,20098,22325,Beans
23655,Madhya Pradesh,MORENA,2002,Rabi       ,Linseed,8,4,Oilseeds
23656,Madhya Pradesh,MORENA,2002,Rabi       ,Other  Rabi pulses,2382,899,Pulses
23657,Madhya Pradesh,MORENA,2002,Rabi       ,Rapeseed &Mustard,111227,88648,Oilseeds
23658,Madhya Pradesh,MORENA,2002,Rabi       ,Wheat,66589,150341,Cereal
23659,Madhya Pradesh,MORENA,2002,Whole Year ,Beans & Mutter(Vegetable),61,0,Vegetables
23660,Madhya Pradesh,MORENA,2002,Whole Year ,Bhindi,103,0,Vegetables
23661,Madhya Pradesh,MORENA,2002,Whole Year ,Brinjal,100,19,Vegetables
23662,Madhya Pradesh,MORENA,2002,Whole Year ,Cabbage,87,0,Vegetables
23663,Madhya Pradesh,MORENA,2002,Whole Year ,Cauliflower,93,0,Vegetables
23664,Madhya Pradesh,MORENA,2002,Whole Year ,Citrus Fruit,13,0,Fruits
23665,Madhya Pradesh,MORENA,2002,Whole Year ,Coriander,7,2,Species
23666,Madhya Pradesh,MORENA,2002,Whole Year ,Dry chillies,189,111,Species
23667,Madhya Pradesh,MORENA,2002,Whole Year ,Garlic,2,3,Species
23668,Madhya Pradesh,MORENA,2002,Whole Year ,Mango,5,0,Fruits
23669,Madhya Pradesh,MORENA,2002,Whole Year ,Onion,43,257,Vegetables
23670,Madhya Pradesh,MORENA,2002,Whole Year ,Other Fresh Fruits,5,0,Fruits
23671,Madhya Pradesh,MORENA,2002,Whole Year ,Other Vegetables,437,0,Fruits
23672,Madhya Pradesh,MORENA,2002,Whole Year ,Pome Fruit,18,0,Fruits
23673,Madhya Pradesh,MORENA,2002,Whole Year ,Potato,564,5805,Vegetables
23674,Madhya Pradesh,MORENA,2002,Whole Year ,Sannhamp,33,56,Fertile Plant
23675,Madhya Pradesh,MORENA,2002,Whole Year ,Sugarcane,1694,69150,Sugarcane
23676,Madhya Pradesh,MORENA,2002,Whole Year ,Sweet potato,14,64,Vegetables
23677,Madhya Pradesh,MORENA,2002,Whole Year ,Tomato,99,0,Vegetables
23678,Madhya Pradesh,MORENA,2003,Kharif     ,Arhar/Tur,5244,4031,Pulses
23679,Madhya Pradesh,MORENA,2003,Kharif     ,Bajra,76803,131103,Cereal
23680,Madhya Pradesh,MORENA,2003,Kharif     ,Groundnut,154,151,Nuts
23681,Madhya Pradesh,MORENA,2003,Kharif     ,Jowar,496,498,Cereal
23682,Madhya Pradesh,MORENA,2003,Kharif     ,Maize,40,51,Cereal
23683,Madhya Pradesh,MORENA,2003,Kharif     ,Other Kharif pulses,2102,835,Pulses
23684,Madhya Pradesh,MORENA,2003,Kharif     ,Rice,207,382,Cereal
23685,Madhya Pradesh,MORENA,2003,Kharif     ,Sesamum,3722,1688,Oilseeds
23686,Madhya Pradesh,MORENA,2003,Kharif     ,Soyabean,171,221,Beans
23687,Madhya Pradesh,MORENA,2003,Kharif     ,Urad,607,259,Pulses
23688,Madhya Pradesh,MORENA,2003,Rabi       ,Barley,2138,3694,Cereal
23689,Madhya Pradesh,MORENA,2003,Rabi       ,Gram,15458,19689,Beans
23690,Madhya Pradesh,MORENA,2003,Rabi       ,Linseed,34,17,Oilseeds
23691,Madhya Pradesh,MORENA,2003,Rabi       ,Other  Rabi pulses,2152,1127,Pulses
23692,Madhya Pradesh,MORENA,2003,Rabi       ,Rapeseed &Mustard,135755,184491,Oilseeds
23693,Madhya Pradesh,MORENA,2003,Rabi       ,Wheat,71942,210376,Cereal
23694,Madhya Pradesh,MORENA,2003,Whole Year ,Beans & Mutter(Vegetable),71,0,Vegetables
23695,Madhya Pradesh,MORENA,2003,Whole Year ,Bhindi,95,0,Vegetables
23696,Madhya Pradesh,MORENA,2003,Whole Year ,Brinjal,97,0,Vegetables
23697,Madhya Pradesh,MORENA,2003,Whole Year ,Cabbage,84,0,Vegetables
23698,Madhya Pradesh,MORENA,2003,Whole Year ,Cauliflower,86,0,Vegetables
23699,Madhya Pradesh,MORENA,2003,Whole Year ,Citrus Fruit,21,0,Fruits
23700,Madhya Pradesh,MORENA,2003,Whole Year ,Coriander,1,0.01,Species
23701,Madhya Pradesh,MORENA,2003,Whole Year ,Dry chillies,228,186,Species
23702,Madhya Pradesh,MORENA,2003,Whole Year ,Garlic,4,7,Species
23703,Madhya Pradesh,MORENA,2003,Whole Year ,Mango,18,0,Fruits
23704,Madhya Pradesh,MORENA,2003,Whole Year ,Onion,22,155,Vegetables
23705,Madhya Pradesh,MORENA,2003,Whole Year ,Other Fresh Fruits,3,0,Fruits
23706,Madhya Pradesh,MORENA,2003,Whole Year ,Other Vegetables,459,0,Fruits
23707,Madhya Pradesh,MORENA,2003,Whole Year ,Pome Fruit,38,0,Fruits
23708,Madhya Pradesh,MORENA,2003,Whole Year ,Potato,651,6862,Vegetables
23709,Madhya Pradesh,MORENA,2003,Whole Year ,Sannhamp,3,5,Fertile Plant
23710,Madhya Pradesh,MORENA,2003,Whole Year ,Sugarcane,1226,50040,Sugarcane
23711,Madhya Pradesh,MORENA,2003,Whole Year ,Sweet potato,25,137,Vegetables
23712,Madhya Pradesh,MORENA,2003,Whole Year ,Tomato,96,0,Vegetables
23713,Madhya Pradesh,MORENA,2004,Kharif     ,Arhar/Tur,3843,3027,Pulses
23714,Madhya Pradesh,MORENA,2004,Kharif     ,Bajra,73794,129582,Cereal
23715,Madhya Pradesh,MORENA,2004,Kharif     ,Groundnut,154,174,Nuts
23716,Madhya Pradesh,MORENA,2004,Kharif     ,Jowar,548,526,Cereal
23717,Madhya Pradesh,MORENA,2004,Kharif     ,Maize,37,35,Cereal
23718,Madhya Pradesh,MORENA,2004,Kharif     ,Rice,163,326,Cereal
23719,Madhya Pradesh,MORENA,2004,Kharif     ,Sesamum,4541,2331,Oilseeds
23720,Madhya Pradesh,MORENA,2004,Kharif     ,Soyabean,197,229,Beans
23721,Madhya Pradesh,MORENA,2004,Kharif     ,Urad,542,235,Pulses
23722,Madhya Pradesh,MORENA,2004,Rabi       ,Barley,1752,2734,Cereal
23723,Madhya Pradesh,MORENA,2004,Rabi       ,Gram,9947,12581,Beans
23724,Madhya Pradesh,MORENA,2004,Rabi       ,Linseed,5,2,Oilseeds
23725,Madhya Pradesh,MORENA,2004,Rabi       ,Masoor,1532,802,Pulses
23726,Madhya Pradesh,MORENA,2004,Rabi       ,Rapeseed &Mustard,158105,202691,Oilseeds
23727,Madhya Pradesh,MORENA,2004,Rabi       ,Wheat,67806,207290,Cereal
23728,Madhya Pradesh,MORENA,2004,Whole Year ,Garlic,100,214,Species
23729,Madhya Pradesh,MORENA,2004,Whole Year ,Onion,14,129,Vegetables
23730,Madhya Pradesh,MORENA,2004,Whole Year ,Potato,395,4811,Vegetables
23731,Madhya Pradesh,MORENA,2004,Whole Year ,Sugarcane,940,35630,Sugarcane
23732,Madhya Pradesh,MORENA,2004,Whole Year ,Sweet potato,26,162,Vegetables
23733,Madhya Pradesh,MORENA,2005,Kharif     ,Arhar/Tur,4454,3518,Pulses
23734,Madhya Pradesh,MORENA,2005,Kharif     ,Bajra,79781,156451,Cereal
23735,Madhya Pradesh,MORENA,2005,Kharif     ,Castor seed,2,1,Oilseeds
23736,Madhya Pradesh,MORENA,2005,Kharif     ,Groundnut,72,69,Nuts
23737,Madhya Pradesh,MORENA,2005,Kharif     ,Jowar,546,547,Cereal
23738,Madhya Pradesh,MORENA,2005,Kharif     ,Maize,19,24,Cereal
23739,Madhya Pradesh,MORENA,2005,Kharif     ,Moong(Green Gram),714,318,Fruits
23740,Madhya Pradesh,MORENA,2005,Kharif     ,Rice,537,1125,Cereal
23741,Madhya Pradesh,MORENA,2005,Kharif     ,Sesamum,5350,2238,Oilseeds
23742,Madhya Pradesh,MORENA,2005,Kharif     ,Soyabean,349,519,Beans
23743,Madhya Pradesh,MORENA,2005,Kharif     ,Urad,458,202,Pulses
23744,Madhya Pradesh,MORENA,2005,Rabi       ,Barley,1698,3053,Cereal
23745,Madhya Pradesh,MORENA,2005,Rabi       ,Gram,8770,11139,Beans
23746,Madhya Pradesh,MORENA,2005,Rabi       ,Linseed,3,2,Oilseeds
23747,Madhya Pradesh,MORENA,2005,Rabi       ,Masoor,1466,813,Pulses
23748,Madhya Pradesh,MORENA,2005,Rabi       ,Peas & beans (Pulses),332,210,Pulses
23749,Madhya Pradesh,MORENA,2005,Rabi       ,Rapeseed &Mustard,151131,222767,Oilseeds
23750,Madhya Pradesh,MORENA,2005,Rabi       ,Wheat,68182,216753,Cereal
23751,Madhya Pradesh,MORENA,2005,Whole Year ,Onion,45,368,Vegetables
23752,Madhya Pradesh,MORENA,2005,Whole Year ,Potato,555,7244,Vegetables
23753,Madhya Pradesh,MORENA,2005,Whole Year ,Sugarcane,931,36830,Sugarcane
23754,Madhya Pradesh,MORENA,2005,Whole Year ,Sweet potato,30,168,Vegetables
23755,Madhya Pradesh,MORENA,2006,Kharif     ,Arhar/Tur,4073,2748,Pulses
23756,Madhya Pradesh,MORENA,2006,Kharif     ,Bajra,82751,145725,Cereal
23757,Madhya Pradesh,MORENA,2006,Kharif     ,Groundnut,48,35,Nuts
23758,Madhya Pradesh,MORENA,2006,Kharif     ,Jowar,207,202,Cereal
23759,Madhya Pradesh,MORENA,2006,Kharif     ,Maize,26,20,Cereal
23760,Madhya Pradesh,MORENA,2006,Kharif     ,Moong(Green Gram),643,255,Fruits
23761,Madhya Pradesh,MORENA,2006,Kharif     ,Rice,452,889,Cereal
23762,Madhya Pradesh,MORENA,2006,Kharif     ,Soyabean,277,317,Beans
23763,Madhya Pradesh,MORENA,2006,Kharif     ,Urad,494,185,Pulses
23764,Madhya Pradesh,MORENA,2006,Rabi       ,Gram,8644,9707,Beans
23765,Madhya Pradesh,MORENA,2006,Rabi       ,Masoor,791,386,Pulses
23766,Madhya Pradesh,MORENA,2006,Rabi       ,Peas & beans (Pulses),408,218,Pulses
23767,Madhya Pradesh,MORENA,2006,Rabi       ,Rapeseed &Mustard,146768,195348,Oilseeds
23768,Madhya Pradesh,MORENA,2006,Rabi       ,Wheat,75244,221864,Cereal
23769,Madhya Pradesh,MORENA,2006,Whole Year ,Dry chillies,220,167,Species
23770,Madhya Pradesh,MORENA,2006,Whole Year ,Garlic,7,15,Species
23771,Madhya Pradesh,MORENA,2006,Whole Year ,Onion,42,334,Vegetables
23772,Madhya Pradesh,MORENA,2006,Whole Year ,Potato,914,11435,Vegetables
23773,Madhya Pradesh,MORENA,2006,Whole Year ,Sesamum,5595,1719,Oilseeds
23774,Madhya Pradesh,MORENA,2006,Whole Year ,Sugarcane,1090,41520,Sugarcane
23775,Madhya Pradesh,MORENA,2006,Whole Year ,Sweet potato,8,50,Vegetables
23776,Madhya Pradesh,MORENA,2007,Kharif     ,Arhar/Tur,3412,2217,Pulses
23777,Madhya Pradesh,MORENA,2007,Kharif     ,Bajra,89381,168662,Cereal
23778,Madhya Pradesh,MORENA,2007,Kharif     ,Groundnut,76,59,Nuts
23779,Madhya Pradesh,MORENA,2007,Kharif     ,Jowar,128,125,Cereal
23780,Madhya Pradesh,MORENA,2007,Kharif     ,Maize,3,3,Cereal
23781,Madhya Pradesh,MORENA,2007,Kharif     ,Rice,115,283,Cereal
23782,Madhya Pradesh,MORENA,2007,Kharif     ,Sannhamp,4,1,Fertile Plant
23783,Madhya Pradesh,MORENA,2007,Kharif     ,Soyabean,247,319,Beans
23784,Madhya Pradesh,MORENA,2007,Kharif     ,Urad,435,160,Pulses
23785,Madhya Pradesh,MORENA,2007,Rabi       ,Barley,1945,3125,Cereal
23786,Madhya Pradesh,MORENA,2007,Rabi       ,Gram,6805,6717,Beans
23787,Madhya Pradesh,MORENA,2007,Rabi       ,Linseed,4,3,Oilseeds
23788,Madhya Pradesh,MORENA,2007,Rabi       ,Masoor,484,191,Pulses
23789,Madhya Pradesh,MORENA,2007,Rabi       ,Peas & beans (Pulses),700,299,Pulses
23790,Madhya Pradesh,MORENA,2007,Rabi       ,Rapeseed &Mustard,138013,193632,Oilseeds
23791,Madhya Pradesh,MORENA,2007,Rabi       ,Wheat,78279,159799,Cereal
23792,Madhya Pradesh,MORENA,2007,Whole Year ,Garlic,30,48,Species
23793,Madhya Pradesh,MORENA,2007,Whole Year ,Onion,49,253,Vegetables
23794,Madhya Pradesh,MORENA,2007,Whole Year ,Potato,1691,18113,Vegetables
23795,Madhya Pradesh,MORENA,2007,Whole Year ,Sesamum,5638,2191,Oilseeds
23796,Madhya Pradesh,MORENA,2007,Whole Year ,Sugarcane,889,32560,Sugarcane
23797,Madhya Pradesh,MORENA,2007,Whole Year ,Sweet potato,19,91,Vegetables
23798,Madhya Pradesh,MORENA,2008,Kharif     ,Arhar/Tur,2922,2273,Pulses
23799,Madhya Pradesh,MORENA,2008,Kharif     ,Bajra,87505,143071,Cereal
23800,Madhya Pradesh,MORENA,2008,Kharif     ,Groundnut,139,126,Nuts
23801,Madhya Pradesh,MORENA,2008,Kharif     ,Jowar,61,70,Cereal
23802,Madhya Pradesh,MORENA,2008,Kharif     ,Maize,1,1,Cereal
23803,Madhya Pradesh,MORENA,2008,Kharif     ,Rice,467,980,Cereal
23804,Madhya Pradesh,MORENA,2008,Kharif     ,Soyabean,226,326,Beans
23805,Madhya Pradesh,MORENA,2008,Kharif     ,Urad,324,102,Pulses
23806,Madhya Pradesh,MORENA,2008,Rabi       ,Barley,1726,2796,Cereal
23807,Madhya Pradesh,MORENA,2008,Rabi       ,Gram,5732,6406,Beans
23808,Madhya Pradesh,MORENA,2008,Rabi       ,Linseed,3,2,Oilseeds
23809,Madhya Pradesh,MORENA,2008,Rabi       ,Masoor,590,322,Pulses
23810,Madhya Pradesh,MORENA,2008,Rabi       ,Peas & beans (Pulses),556,346,Pulses
23811,Madhya Pradesh,MORENA,2008,Rabi       ,Rapeseed &Mustard,151876,202451,Oilseeds
23812,Madhya Pradesh,MORENA,2008,Rabi       ,Urad,3,1,Pulses
23813,Madhya Pradesh,MORENA,2008,Rabi       ,Wheat,80367,184830,Cereal
23814,Madhya Pradesh,MORENA,2008,Whole Year ,Garlic,17,40,Species
23815,Madhya Pradesh,MORENA,2008,Whole Year ,Onion,49,257,Vegetables
23816,Madhya Pradesh,MORENA,2008,Whole Year ,Potato,2005,22135,Vegetables
23817,Madhya Pradesh,MORENA,2008,Whole Year ,Sesamum,4587,1795,Oilseeds
23818,Madhya Pradesh,MORENA,2008,Whole Year ,Sugarcane,524,21110,Sugarcane
23819,Madhya Pradesh,MORENA,2008,Whole Year ,Sweet potato,18,131,Vegetables
23820,Madhya Pradesh,MORENA,2009,Kharif     ,Jowar,115,145,Cereal
23821,Madhya Pradesh,MORENA,2009,Kharif     ,Moong(Green Gram),381,182,Fruits
23822,Madhya Pradesh,MORENA,2009,Kharif     ,Urad,308,132,Pulses
23823,Madhya Pradesh,MORENA,2009,Whole Year ,Arhar/Tur,4554,3413,Pulses
23824,Madhya Pradesh,MORENA,2009,Whole Year ,Bajra,91537,157611,Cereal
23825,Madhya Pradesh,MORENA,2009,Whole Year ,Barley,1720,3054,Cereal
23826,Madhya Pradesh,MORENA,2009,Whole Year ,Dry chillies,216,371,Species
23827,Madhya Pradesh,MORENA,2009,Whole Year ,Garlic,10,25,Species
23828,Madhya Pradesh,MORENA,2009,Whole Year ,Gram,5967,7419,Beans
23829,Madhya Pradesh,MORENA,2009,Whole Year ,Groundnut,165,141,Nuts
23830,Madhya Pradesh,MORENA,2009,Whole Year ,Maize,2,2,Cereal
23831,Madhya Pradesh,MORENA,2009,Whole Year ,Masoor,854,441,Pulses
23832,Madhya Pradesh,MORENA,2009,Whole Year ,Onion,91,659,Vegetables
23833,Madhya Pradesh,MORENA,2009,Whole Year ,Peas & beans (Pulses),639,452,Pulses
23834,Madhya Pradesh,MORENA,2009,Whole Year ,Potato,2091,20920,Vegetables
23835,Madhya Pradesh,MORENA,2009,Whole Year ,Rapeseed &Mustard,150614,196401,Oilseeds
23836,Madhya Pradesh,MORENA,2009,Whole Year ,Rice,102,251,Cereal
23837,Madhya Pradesh,MORENA,2009,Whole Year ,Sesamum,4568,1920,Oilseeds
23838,Madhya Pradesh,MORENA,2009,Whole Year ,Soyabean,239,344,Beans
23839,Madhya Pradesh,MORENA,2009,Whole Year ,Sugarcane,503,20270,Sugarcane
23840,Madhya Pradesh,MORENA,2009,Whole Year ,Sweet potato,30,218,Vegetables
23841,Madhya Pradesh,MORENA,2009,Whole Year ,Wheat,81506,179778,Cereal
23842,Madhya Pradesh,MORENA,2010,Kharif     ,Arhar/Tur,13622,5071,Pulses
23843,Madhya Pradesh,MORENA,2010,Kharif     ,Bajra,96464,238266,Cereal
23844,Madhya Pradesh,MORENA,2010,Kharif     ,Groundnut,175,176,Nuts
23845,Madhya Pradesh,MORENA,2010,Kharif     ,Jowar,136,186,Cereal
23846,Madhya Pradesh,MORENA,2010,Kharif     ,Maize,1,1,Cereal
23847,Madhya Pradesh,MORENA,2010,Kharif     ,Moong(Green Gram),455,199,Fruits
23848,Madhya Pradesh,MORENA,2010,Kharif     ,Rice,184,545,Cereal
23849,Madhya Pradesh,MORENA,2010,Kharif     ,Soyabean,285,423,Beans
23850,Madhya Pradesh,MORENA,2010,Kharif     ,Urad,385,155,Pulses
23851,Madhya Pradesh,MORENA,2010,Rabi       ,Barley,1856,3204,Cereal
23852,Madhya Pradesh,MORENA,2010,Rabi       ,Gram,5697,5468,Beans
23853,Madhya Pradesh,MORENA,2010,Rabi       ,Masoor,1217,403,Pulses
